reviewId,content,score,at,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,source,author,retweets,replies
twitter_synthetic_3538,[Pune] Best in class customer experience,,2025-12-09T06:13:01.217038+00:00,49,,,,,Twitter,user_76031,43,11
twitter_synthetic_1911,[Bangalore] Add multi-language support @BPCLimited,,2025-11-17T13:13:01.217038+00:00,70,,,,,Twitter,user_96997,37,17
twitter_synthetic_3166,[Chennai] Quick payment process in HelloBPCL app @BPCLimited,,2025-12-02T21:13:01.217038+00:00,81,,,,,Twitter,user_13709,2,13
twitter_synthetic_4529,[Bangalore] App user-friendly but payment fail issue @BPCLimited,,2025-12-03T00:13:01.217038+00:00,70,,,,,Twitter,user_5329,19,20
twitter_synthetic_2214,[Delhi] Mileage bilkul kam aa raha hai iss petrol se,,2025-11-17T22:13:01.217038+00:00,15,,,,,Twitter,user_44681,27,14
twitter_synthetic_2289,[Delhi] Customer care helpful tha but complaint solve nahi hua @BPCLimited,,2025-12-10T13:13:01.217038+00:00,1,,,,,Twitter,user_85954,2,4
twitter_synthetic_132,Reliable service se bahut khush hoon @BPCLimited never use again,,2025-12-16T05:13:01.217038+00:00,58,,,,,Twitter,user_9158,32,19
twitter_synthetic_2676,[Bangalore] Customer service bahut bura hai,,2025-12-15T13:13:01.217038+00:00,25,,,,,Twitter,user_34548,2,9
twitter_synthetic_1251,"[Chennai] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-12-06T23:13:01.217038+00:00,66,,,,,Twitter,user_59671,26,12
twitter_synthetic_2545,[Ahmedabad] Kya online payment safe hai? @BPCLimited,,2025-12-10T04:13:01.217038+00:00,64,,,,,Twitter,user_99367,10,3
twitter_synthetic_3197,[Mumbai] Best in class customer experience,,2025-11-29T11:13:01.217038+00:00,25,,,,,Twitter,user_61374,11,6
twitter_synthetic_328,Never again booking with BPCL need help,,2025-12-08T17:13:01.217038+00:00,46,,,,,Twitter,user_21933,47,15
twitter_synthetic_3769,[Pune] How many days wait time? @BPCLimited,,2025-11-25T19:13:01.217038+00:00,42,,,,,Twitter,user_16123,17,19
twitter_synthetic_3966,[Hyderabad] Worth every paisa spent @BPCLimited,,2025-11-29T13:13:01.217038+00:00,23,,,,,Twitter,user_72401,31,13
twitter_synthetic_1490,[Kolkata] Make app available in Hindi @BPCLimited,,2025-11-20T09:13:01.217038+00:00,48,,,,,Twitter,user_22463,6,2
twitter_synthetic_2538,[Pune] Customer service bahut bura hai,,2025-11-19T14:13:01.217038+00:00,62,,,,,Twitter,user_53656,30,6
twitter_synthetic_3302,[Bangalore] Best LPG provider in India @BPCLimited,,2025-11-20T06:13:01.217038+00:00,50,,,,,Twitter,user_46716,33,11
twitter_synthetic_801,5 star service hamesha @BPCLimited thanks,,2025-12-16T12:13:01.217038+00:00,59,,,,,Twitter,user_12863,15,15
twitter_synthetic_2760,[Mumbai] Best choice for household gas,,2025-11-22T08:13:01.217038+00:00,44,,,,,Twitter,user_82844,9,17
twitter_synthetic_1720,[Kolkata] Delivery time window bilkul galat rehta hai @BPCLimited,,2025-11-19T19:13:01.217038+00:00,96,,,,,Twitter,user_83315,43,4
twitter_synthetic_3718,[Chennai] Quality degrade ho gayi recently @BPCLimited,,2025-12-09T15:13:01.217038+00:00,30,,,,,Twitter,user_14521,16,6
twitter_synthetic_4476,[Chennai] Best LPG provider in India @BPCLimited,,2025-11-17T07:13:01.217038+00:00,26,,,,,Twitter,user_30914,13,11
twitter_synthetic_3814,[Kolkata] Very satisfied with BharatGas service @BPCLimited,,2025-12-11T15:13:01.217038+00:00,34,,,,,Twitter,user_1675,10,0
twitter_synthetic_3280,[Chennai] Better ratings system needed @BPCLimited,,2025-11-18T14:13:01.217038+00:00,90,,,,,Twitter,user_41443,33,0
twitter_synthetic_117,Leakage issue cylinder mein @BPCLimited very frustrated,,2025-12-16T00:13:01.217038+00:00,66,,,,,Twitter,user_62342,15,0
twitter_synthetic_2754,[Mumbai] Gas smell aa raha lamps se @BPCLimited,,2025-11-20T22:13:01.217038+00:00,60,,,,,Twitter,user_20794,48,4
twitter_synthetic_1485,[Bangalore] Consistent quality aur service @BPCLimited,,2025-11-21T10:13:01.217038+00:00,90,,,,,Twitter,user_96639,36,12
twitter_synthetic_2612,[Hyderabad] Delivery fast tha but cylinder seal broken tha @BPCLimited,,2025-12-04T07:13:01.217038+00:00,54,,,,,Twitter,user_12994,40,18
twitter_synthetic_300,Always on time delivery from BPCL never use again,,2025-11-20T17:13:01.217038+00:00,22,,,,,Twitter,user_48442,21,3
twitter_synthetic_595,What about safety features? @BPCLimited disappointed,,2025-11-20T05:13:01.217038+00:00,17,,,,,Twitter,user_94531,30,5
twitter_synthetic_866,Customer care number kya hai? @BPCLimited ok service,,2025-11-28T08:13:01.217038+00:00,65,,,,,Twitter,user_30354,7,15
twitter_synthetic_3271,[Kolkata] Delivery fast tha but cylinder seal broken tha @BPCLimited,,2025-11-24T09:13:01.217038+00:00,23,,,,,Twitter,user_19930,42,16
twitter_synthetic_3251,[Delhi] Refund process bahut complicated hai,,2025-12-15T18:13:01.217038+00:00,24,,,,,Twitter,user_1022,7,12
twitter_synthetic_281,Duplicate entry hai mere account mein @BPCLimited appreciate your service,,2025-11-25T15:13:01.217038+00:00,51,,,,,Twitter,user_39656,32,10
twitter_synthetic_1826,[Delhi] Very satisfied with BharatGas service @BPCLimited,,2025-12-08T18:13:01.217038+00:00,29,,,,,Twitter,user_29935,13,6
twitter_synthetic_3960,[Pune] Support team bahut helpful @BPCLimited,,2025-12-08T08:13:01.217038+00:00,96,,,,,Twitter,user_53734,22,17
twitter_synthetic_2330,[Chennai] Add multi-language support @BPCLimited,,2025-11-17T17:13:01.217038+00:00,1,,,,,Twitter,user_51417,28,9
twitter_synthetic_2636,[Chennai] Cylinder ka seal toot gaya delivery ke time par @BPCLimited,,2025-11-27T11:13:01.217038+00:00,78,,,,,Twitter,user_36483,26,9
twitter_synthetic_273,Kya booking cancel kar sakte hain? @BPCLimited mediocre,,2025-11-20T17:13:01.217038+00:00,35,,,,,Twitter,user_64284,41,1
twitter_synthetic_2285,[Hyderabad] Should have SMS updates for delivery @BPCLimited,,2025-11-29T10:13:01.217038+00:00,26,,,,,Twitter,user_85917,14,7
twitter_synthetic_3706,[Delhi] What about safety features? @BPCLimited,,2025-12-02T13:13:01.217038+00:00,95,,,,,Twitter,user_59582,28,2
twitter_synthetic_57,Cylinder ka seal toot gaya delivery ke time par @BPCLimited highly recommend,,2025-12-06T21:13:01.217038+00:00,66,,,,,Twitter,user_16771,33,1
twitter_synthetic_258,App user-friendly but payment fail issue @BPCLimited highly recommend,,2025-12-13T00:13:01.217038+00:00,15,,,,,Twitter,user_34105,32,14
twitter_synthetic_4801,[Hyderabad] HelloBPCL app bahut slow chal raha hai @BPCLimited,,2025-11-20T21:13:01.217038+00:00,88,,,,,Twitter,user_4261,15,1
twitter_synthetic_2420,[Mumbai] Support team bahut helpful @BPCLimited,,2025-12-06T05:13:01.217038+00:00,53,,,,,Twitter,user_70752,13,20
twitter_synthetic_4721,[Chennai] OTP nahi aa raha HelloBPCL app se. Kya kaise book karenge?,,2025-11-18T18:13:01.217038+00:00,45,,,,,Twitter,user_42802,9,4
twitter_synthetic_4838,[Pune] BharatGas delivery bahut late hai. 5 din wait kar rahe ho @BPCLimited,,2025-11-20T13:13:01.217038+00:00,81,,,,,Twitter,user_77463,1,18
twitter_synthetic_2948,[Mumbai] Agent ne extra paise maange delivery ke time @BPCLimited,,2025-11-21T21:13:01.217038+00:00,44,,,,,Twitter,user_38273,40,15
twitter_synthetic_2691,[Bangalore] Better customer support chat @BPCLimited,,2025-12-12T23:13:01.217038+00:00,13,,,,,Twitter,user_55838,14,6
twitter_synthetic_1496,"[Kolkata] Gas nahi aaya, where is my cylinder? @BPCLimited",,2025-12-03T05:13:01.217038+00:00,21,,,,,Twitter,user_74640,37,0
twitter_synthetic_526,Tipping ka natija? Cylinder hi nahi milega @BPCLimited need help,,2025-12-10T13:13:01.217038+00:00,27,,,,,Twitter,user_47032,36,15
twitter_synthetic_342,App features very user friendly anyone facing same issue?,,2025-12-06T04:13:01.217038+00:00,49,,,,,Twitter,user_74314,23,1
twitter_synthetic_1716,[Hyderabad] How to apply for new connection? @BPCLimited,,2025-12-05T23:13:01.217038+00:00,20,,,,,Twitter,user_11456,39,12
twitter_synthetic_657,Mostly good experience lekin last time late aaye @BPCLimited disappointed,,2025-12-05T16:13:01.217038+00:00,87,,,,,Twitter,user_53147,11,20
twitter_synthetic_3515,[Ahmedabad] Service center par staff bahut rude tha,,2025-11-30T18:13:01.217038+00:00,9,,,,,Twitter,user_47730,3,20
twitter_synthetic_2898,[Mumbai] Decent service lekin improvement needed @BPCLimited,,2025-11-25T07:13:01.217038+00:00,95,,,,,Twitter,user_21894,16,14
twitter_synthetic_4570,[Bangalore] Timely delivery always appreciated @BPCLimited,,2025-12-16T10:13:01.217038+00:00,20,,,,,Twitter,user_12800,31,11
twitter_synthetic_3290,"[Bangalore] Gas nahi aaya, where is my cylinder? @BPCLimited",,2025-11-20T23:13:01.217038+00:00,38,,,,,Twitter,user_81660,32,18
twitter_synthetic_821,Price kya hai ye month? @BPCLimited thanks,,2025-11-25T17:13:01.217038+00:00,81,,,,,Twitter,user_48141,1,1
twitter_synthetic_102,Better grievance redressal system @BPCLimited very frustrated,,2025-12-02T06:13:01.217038+00:00,45,,,,,Twitter,user_84846,18,6
twitter_synthetic_2100,[Kolkata] OTP nahi aa raha HelloBPCL app se. Kya kaise book karenge?,,2025-11-28T16:13:01.217038+00:00,69,,,,,Twitter,user_7840,20,17
twitter_synthetic_2159,[Hyderabad] Always on time delivery from BPCL,,2025-11-20T10:13:01.217038+00:00,63,,,,,Twitter,user_86985,42,9
twitter_synthetic_1589,[Bangalore] Timely delivery always appreciated @BPCLimited,,2025-12-07T22:13:01.217038+00:00,47,,,,,Twitter,user_92485,8,7
twitter_synthetic_4653,[Pune] OTP nahi aa raha HelloBPCL app se. Kya kaise book karenge?,,2025-11-25T02:13:01.217038+00:00,90,,,,,Twitter,user_15322,29,0
twitter_synthetic_2547,[Kolkata] Value for money but quality inconsistent @BPCLimited,,2025-11-17T23:13:01.217038+00:00,32,,,,,Twitter,user_29958,5,8
twitter_synthetic_4807,[Chennai] Transparency bahut badiya hai @BPCLimited,,2025-11-24T13:13:01.217038+00:00,23,,,,,Twitter,user_52405,4,9
twitter_synthetic_4175,[Kolkata] Best choice for household gas,,2025-11-23T22:13:01.217038+00:00,94,,,,,Twitter,user_10461,6,20
twitter_synthetic_715,Make app available in Hindi @BPCLimited need help,,2025-11-26T19:13:01.217038+00:00,100,,,,,Twitter,user_28083,41,12
twitter_synthetic_3958,[Pune] Delivery fast tha but cylinder seal broken tha @BPCLimited,,2025-12-12T13:13:01.217038+00:00,64,,,,,Twitter,user_75012,11,17
twitter_synthetic_1667,[Kolkata] Pure For Sure! Love BPCL quality @BPCLimited,,2025-11-25T02:13:01.217038+00:00,20,,,,,Twitter,user_48270,6,13
twitter_synthetic_619,Good quality but expensive ho gaya @BPCLimited appreciate your service,,2025-12-16T06:13:01.217038+00:00,57,,,,,Twitter,user_70280,27,4
twitter_synthetic_4720,[Bangalore] How to apply for new connection? @BPCLimited,,2025-12-03T11:13:01.217038+00:00,92,,,,,Twitter,user_70535,2,1
twitter_synthetic_2290,[Delhi] How many days wait time? @BPCLimited,,2025-12-08T05:13:01.217038+00:00,48,,,,,Twitter,user_96879,19,8
twitter_synthetic_4968,[Mumbai] Mostly good experience lekin last time late aaye @BPCLimited,,2025-12-02T14:13:01.217038+00:00,21,,,,,Twitter,user_69835,5,6
twitter_synthetic_2594,[Pune] Customer care very responsive @BPCLimited,,2025-11-25T10:13:01.217038+00:00,98,,,,,Twitter,user_25125,49,6
twitter_synthetic_952,Best LPG provider in India @BPCLimited ok service,,2025-12-03T09:13:01.217038+00:00,57,,,,,Twitter,user_16577,50,11
twitter_synthetic_4156,[Ahmedabad] Support team bahut helpful @BPCLimited,,2025-12-13T19:13:01.217038+00:00,3,,,,,Twitter,user_58498,16,14
twitter_synthetic_4371,[Kolkata] Reduce waiting time @BPCLimited,,2025-11-25T11:13:01.217038+00:00,91,,,,,Twitter,user_94126,21,17
twitter_synthetic_3870,[Ahmedabad] Staff helpful but process complicated @BPCLimited,,2025-11-25T04:13:01.217038+00:00,35,,,,,Twitter,user_23158,7,2
twitter_synthetic_1025,Staff bahut polite aur helpful tha @BPCLimited really good,,2025-11-20T09:13:01.217038+00:00,90,,,,,Twitter,user_11478,26,11
twitter_synthetic_2955,[Bangalore] Timely delivery always appreciated @BPCLimited,,2025-12-07T06:13:01.217038+00:00,58,,,,,Twitter,user_43389,16,3
twitter_synthetic_4645,[Delhi] Refund process bahut complicated hai,,2025-12-04T20:13:01.217038+00:00,23,,,,,Twitter,user_72810,14,16
twitter_synthetic_849,Quality never compromises @BPCLimited never use again,,2025-11-20T03:13:01.217038+00:00,77,,,,,Twitter,user_14252,39,16
twitter_synthetic_2378,[Chennai] Mostly good experience lekin last time late aaye @BPCLimited,,2025-11-18T02:13:01.217038+00:00,91,,,,,Twitter,user_15219,50,4
twitter_synthetic_4215,[Chennai] Fitting theek se nahi karni @BPCLimited,,2025-12-02T04:13:01.217038+00:00,38,,,,,Twitter,user_82690,34,0
twitter_synthetic_4890,[Ahmedabad] Timely delivery always appreciated @BPCLimited,,2025-12-03T01:13:01.217038+00:00,51,,,,,Twitter,user_1829,38,13
twitter_synthetic_730,How many days wait time? @BPCLimited anyone facing same issue?,,2025-12-07T22:13:01.217038+00:00,46,,,,,Twitter,user_47344,0,16
twitter_synthetic_3005,[Bangalore] Never again booking with BPCL,,2025-12-02T16:13:01.217038+00:00,6,,,,,Twitter,user_23157,37,2
twitter_synthetic_4445,[Kolkata] BPCL should add wallet feature in app @BPCLimited,,2025-11-19T08:13:01.217038+00:00,61,,,,,Twitter,user_18618,15,14
twitter_synthetic_2197,[Mumbai] Payment fail hua lekin paise cut gaye @BPCLimited app se,,2025-12-11T10:13:01.217038+00:00,73,,,,,Twitter,user_9503,33,14
twitter_synthetic_4959,[Mumbai] Best LPG provider in India @BPCLimited,,2025-11-23T21:13:01.217038+00:00,16,,,,,Twitter,user_26295,44,4
twitter_synthetic_1131,[Hyderabad] Can I upgrade my plan? @BPCLimited,,2025-11-19T14:13:01.217038+00:00,37,,,,,Twitter,user_1809,41,13
twitter_synthetic_304,Best choice for household gas please fix this,,2025-11-29T05:13:01.217038+00:00,89,,,,,Twitter,user_25681,41,16
twitter_synthetic_2371,[Mumbai] Can I pause subscription? @BPCLimited,,2025-11-22T23:13:01.217038+00:00,3,,,,,Twitter,user_21700,24,7
twitter_synthetic_3385,[Delhi] Experience mixed - good aur bad dono @BPCLimited,,2025-11-18T08:13:01.217038+00:00,47,,,,,Twitter,user_54167,43,2
twitter_synthetic_2037,[Ahmedabad] Transparent billing system needed @BPCLimited,,2025-12-04T09:13:01.217038+00:00,22,,,,,Twitter,user_30007,17,5
twitter_synthetic_2017,[Bangalore] Staff helpful but process complicated @BPCLimited,,2025-12-15T04:13:01.217038+00:00,92,,,,,Twitter,user_73021,19,18
twitter_synthetic_4291,"[Bangalore] Honest pricing, no hidden charges @BPCLimited",,2025-12-15T13:13:01.217038+00:00,37,,,,,Twitter,user_90628,11,20
twitter_synthetic_3865,[Hyderabad] Smooth booking process @BPCLimited,,2025-12-06T19:13:01.217038+00:00,33,,,,,Twitter,user_53451,12,8
twitter_synthetic_4974,[Chennai] Leakage issue cylinder mein @BPCLimited,,2025-12-14T22:13:01.217038+00:00,99,,,,,Twitter,user_35927,39,19
twitter_synthetic_4441,[Delhi] OTP nahi aa raha HelloBPCL app se. Kya kaise book karenge?,,2025-11-25T18:13:01.217038+00:00,16,,,,,Twitter,user_29676,19,16
twitter_synthetic_593,Agent bahut helpful aur honest tha really good,,2025-11-29T11:13:01.217038+00:00,62,,,,,Twitter,user_3517,33,2
twitter_synthetic_2551,[Bangalore] Great service from BPCL! Delivery on time always @BPCLimited,,2025-11-18T00:13:01.217038+00:00,87,,,,,Twitter,user_2786,8,17
twitter_synthetic_169,Best in class customer experience thanks,,2025-12-10T18:13:01.217038+00:00,34,,,,,Twitter,user_6949,46,2
twitter_synthetic_1034,Improve app UI @BPCLimited thanks,,2025-12-05T03:13:01.217038+00:00,6,,,,,Twitter,user_23996,14,15
twitter_synthetic_4783,[Chennai] Better customer support chat @BPCLimited,,2025-11-25T04:13:01.217038+00:00,16,,,,,Twitter,user_52669,46,19
twitter_synthetic_523,Tipping ka natija? Cylinder hi nahi milega @BPCLimited disappointed,,2025-12-04T19:13:01.217038+00:00,51,,,,,Twitter,user_43456,6,18
twitter_synthetic_3127,[Delhi] Recommended BPCL to all my friends,,2025-12-05T07:13:01.217038+00:00,12,,,,,Twitter,user_15906,49,0
twitter_synthetic_4498,[Pune] Gas quality theek nahi lag raha cylinder se,,2025-12-09T11:13:01.217038+00:00,35,,,,,Twitter,user_20417,40,8
twitter_synthetic_2566,[Hyderabad] Best LPG provider in India @BPCLimited,,2025-12-06T09:13:01.217038+00:00,13,,,,,Twitter,user_23446,32,10
twitter_synthetic_882,Quality never compromises @BPCLimited thanks,,2025-11-20T07:13:01.217038+00:00,5,,,,,Twitter,user_44685,24,18
twitter_synthetic_4765,[Delhi] Good quality but expensive ho gaya @BPCLimited,,2025-11-17T08:13:01.217038+00:00,34,,,,,Twitter,user_70604,48,16
twitter_synthetic_1404,[Kolkata] Service theek hai par billing mein galti tha @BPCLimited,,2025-11-17T18:13:01.217038+00:00,5,,,,,Twitter,user_30039,17,9
twitter_synthetic_4706,[Hyderabad] Very satisfied with BharatGas service @BPCLimited,,2025-12-16T20:13:01.217038+00:00,82,,,,,Twitter,user_33049,5,16
twitter_synthetic_1707,[Pune] Smooth booking process @BPCLimited,,2025-12-08T05:13:01.217038+00:00,60,,,,,Twitter,user_71459,8,20
twitter_synthetic_2397,[Bangalore] Subscription plan mein hidden charges the @BPCLimited,,2025-11-23T02:13:01.217038+00:00,56,,,,,Twitter,user_61550,1,2
twitter_synthetic_3991,[Hyderabad] Seal broken tha new cylinder par,,2025-12-05T17:13:01.217038+00:00,46,,,,,Twitter,user_8945,12,13
twitter_synthetic_3717,[Hyderabad] HelloBPCL app bahut slow chal raha hai @BPCLimited,,2025-12-10T07:13:01.217038+00:00,72,,,,,Twitter,user_57292,1,19
twitter_synthetic_3656,[Hyderabad] Leakage issue cylinder mein @BPCLimited,,2025-11-24T14:13:01.217038+00:00,80,,,,,Twitter,user_71017,49,12
twitter_synthetic_4096,[Hyderabad] Subscription plan details kya hain? @BPCLimited,,2025-11-17T10:13:01.217038+00:00,69,,,,,Twitter,user_69720,26,8
twitter_synthetic_2710,[Bangalore] Leakage issue cylinder mein @BPCLimited,,2025-11-20T04:13:01.217038+00:00,66,,,,,Twitter,user_26518,16,8
twitter_synthetic_1285,[Chennai] Valid till when is this offer? @BPCLimited,,2025-11-26T05:13:01.217038+00:00,34,,,,,Twitter,user_62040,48,9
twitter_synthetic_2739,[Hyderabad] Pure For Sure! Love BPCL quality @BPCLimited,,2025-12-07T13:13:01.217038+00:00,89,,,,,Twitter,user_62188,7,17
twitter_synthetic_2220,[Chennai] Improve app UI @BPCLimited,,2025-12-04T07:13:01.217038+00:00,54,,,,,Twitter,user_63875,26,2
twitter_synthetic_2331,[Pune] Pure For Sure! Love BPCL quality @BPCLimited,,2025-11-28T06:13:01.217038+00:00,97,,,,,Twitter,user_42716,36,19
twitter_synthetic_1923,[Mumbai] Customer care very responsive @BPCLimited,,2025-12-02T11:13:01.217038+00:00,3,,,,,Twitter,user_78624,13,5
twitter_synthetic_360,Decent service lekin improvement needed @BPCLimited thanks,,2025-11-21T12:13:01.217038+00:00,10,,,,,Twitter,user_45863,1,0
twitter_synthetic_4097,[Chennai] Better customer support chat @BPCLimited,,2025-11-23T12:13:01.217038+00:00,3,,,,,Twitter,user_27993,3,8
twitter_synthetic_1119,[Bangalore] OTP nahi aa raha HelloBPCL app se. Kya kaise book karenge?,,2025-12-11T01:13:01.217038+00:00,77,,,,,Twitter,user_86691,20,0
twitter_synthetic_542,Quality OK but pricing badh gayi @BPCLimited pls resolve asap,,2025-12-06T00:13:01.217038+00:00,70,,,,,Twitter,user_98726,47,18
twitter_synthetic_1429,[Bangalore] Cylinder replacement procedure kya hai? @BPCLimited,,2025-11-24T07:13:01.217038+00:00,49,,,,,Twitter,user_46523,26,18
twitter_synthetic_2966,[Hyderabad] App user-friendly but payment fail issue @BPCLimited,,2025-12-09T18:13:01.217038+00:00,57,,,,,Twitter,user_13367,19,14
twitter_synthetic_137,Smooth booking process @BPCLimited pls resolve asap,,2025-12-13T11:13:01.217038+00:00,20,,,,,Twitter,user_74199,46,11
twitter_synthetic_1959,"[Ahmedabad] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-12-05T04:13:01.217038+00:00,40,,,,,Twitter,user_75294,15,2
twitter_synthetic_3987,[Bangalore] Make app available in Hindi @BPCLimited,,2025-11-19T06:13:01.217038+00:00,5,,,,,Twitter,user_52488,9,18
twitter_synthetic_3915,[Kolkata] Staff bahut polite aur helpful tha @BPCLimited,,2025-12-11T12:13:01.217038+00:00,53,,,,,Twitter,user_36103,42,7
twitter_synthetic_1859,[Mumbai] Should have SMS updates for delivery @BPCLimited,,2025-11-25T19:13:01.217038+00:00,48,,,,,Twitter,user_92165,50,20
