brand,content,score,at,replyContent,replyDate
BPCL,good,4,2025-10-22 18:50:04,"Hi Narhari,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,Good 👍,5,2025-10-22 18:35:00,"Hi Suno,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,doesn't work. OTP needed for registration is never sent by provider.,1,2025-10-22 18:28:15,"Hi Binesh,
We regret the inconvenience caused. We have checked that the OTP service is working well. Kindly update to latest version of Hello BPCL app and sign in with your registered mobile number. Let us know your LPG ID and mobile number if the issue persists. Please include token no. 117744 in your mail. - BPCL Customer Support

",
BPCL,Simple & Easy to operate,5,2025-10-22 18:24:01,"Hi Ashwin,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very nice app,5,2025-10-22 18:07:09,"Hi Sagar,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very good,5,2025-10-22 18:04:46,"Hi Panchal,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very good,5,2025-10-22 18:03:10,"Hi Sandeep,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very nice 👍,5,2025-10-22 17:24:21,"Hi Rajesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,3,2025-10-22 16:57:22,"Hi Naveen,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",
BPCL,good,4,2025-10-22 16:17:19,"Hi Gautam,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,amazing service,5,2025-10-22 16:14:58,"Hi Ayesha,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,no use. worst app.,1,2025-10-22 15:44:29,"Hi Srinivasa,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in.  Please include token no. 117734 in your mail. - BPCL Customer Support

",
BPCL,Easy and user-friendly interface,5,2025-10-22 15:39:48,"Hi Munis,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,don't suddenly why stopped working not taking the phone number,1,2025-10-22 15:29:00,"Hi Indrajyoti,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 117732 in your mail. - BPCL Customer Support

",
BPCL,excellent application,4,2025-10-22 15:15:26,"Hi Suresh,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good app,5,2025-10-22 15:02:14,"Hi Vijaya,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,"easy, very fast",5,2025-10-22 14:45:57,"Hi Biju,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2025-10-22 14:30:46,"Hi Rajat,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,happy diwali,5,2025-10-22 14:12:26,"Hi Divya,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,fast and easy to use,5,2025-10-22 13:35:49,"Hi Jasmin,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very good,5,2025-10-22 13:27:17,"Hi Shajitha,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,बहुत बहुत अच्छा है बहुत आसान है बहुत अच्छा है,5,2025-10-22 13:21:56,"Hi Rita,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,Good service,5,2025-10-22 12:58:48,"Hi Sunil,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very good,5,2025-10-22 12:49:01,"Hi Saji,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2025-10-22 12:47:52,"Hi Kartar,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very useful App,5,2025-10-22 12:40:03,"Hi Manish,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,gas delivery boys are charging to much money nearly 40 to 60 rupess,1,2025-10-22 12:35:37,"Hi Satish,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no. 117718 in your mail. - BPCL Customer Support

",
BPCL,My app is not working plz help,5,2025-10-22 11:58:28,"Hi Parth,
Kindly share details on the issue you are facing by sending us a mail on support@hellobpcl.in and we will immediately look into this. Do mention your registered mobile number and LPG ID in the mail. Please include token no. 117717 in your mail. - BPCL Customer Support

",
BPCL,Worst Service Bharat Gas LPG I am unable to Connect with Customer Care and unable to Complaint reg my Problem,1,2025-10-22 11:52:32,"Hi Basha,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 117716 in your mail. - BPCL Customer Support

",
